latitude,longitude,storeNumber,addressLocality,addressRegion,streetAddress,postalCode
44.967463,-93.151959,66183,St Paul,MN,1231 W Pierce Butler Rte,55104-1452
44.9400447,-93.170906,854516,St Paul,MN,1669 Grand Ave,55105-1805
44.9400447,-93.170906,65132,St Paul,MN,1669 Grand Ave,55105-1805
44.939872,-93.146982,69742,St Paul,MN,1110 Grand Ave,55105-2628
44.939872,-93.146982,854518,St Paul,MN,1110 Grand Ave,55105-2628
44.986872,-93.025364,93844,St Paul,MN,1517 White Bear Ave N,55106-1605
45.015231,-93.010708,96212,St Paul,MN,2092 11th Ave E,55109
45.014144,-92.992124,150867,St Paul,MN,2418 Margaret St N,55109
45.0501909,-92.9994633,695557,St Paul,MN,County Rd E,55110
45.0611,-92.9782,769658,St Paul,MN,107 Wildwood Ave,55110
45.106335,-93.211266,854514,St Paul,MN,2548 Highway 10 Ne,55112
45.106335,-93.211266,667947,St Paul,MN,2548 Highway 10 Ne,55112
45.03542,-93.147199,769653,St Paul,MN,9370 Lexington Ave N,55112
45.0499,-92.9992,439180,St Paul,MN,2398 County Road E W,55112
45.0499,-92.9992,695562,St Paul,MN,2398 County Road E W,55112
45.03542,-93.147199,9240,St Paul,MN,9370 Lexington Ave N,55112
45.03542,-93.147199,695566,St Paul,MN,9370 Lexington Ave N,55112
45.019671,-93.105891,79766,St Paul,MN,2620 Rice St,55113-3712
45.019508,-93.106079,853951,St Paul,MN,2600 Rice St,55113-3712
45.019671,-93.105891,769655,St Paul,MN,2620 Rice St,55113-3712
45.003509,-93.166162,1873,St Paul,MN,2100 Snelling Ave N,55113-6016
44.90397,-93.165394,70891,St Paul,MN,2340 7th St W,55116
44.96993,-93.115251,645425,St Paul,MN,364 Front Ave,55117
44.969778,-93.105579,74551,St Paul,MN,940 Rice St,55117
44.915513,-93.101801,854519,St Paul,MN,1014 Smith Ave S,55118-1105
44.915386,-93.101664,84219,St Paul,MN,1014 Smith Ave,55118-1105
44.951511,-93.011197,95088,St Paul,MN,2133 Old Hudson Rd,55119-4405
44.951511,-93.011197,854513,St Paul,MN,2133 Old Hudson Rd,55119-4405
44.951511,-93.011197,769657,St Paul,MN,2133 Old Hudson Rd,55119-4405
44.8424,-93.1406,439181,St Paul,MN,3140 Neil Armstrong Blvd,55121
45.202167,-93.378256,769654,St Paul,MN,1975 Silver Bell Rd,55122
45.202167,-93.378256,854512,St Paul,MN,1975 Silver Bell Rd,55122
44.985866,-93.570673,854515,St Paul,MN,1266 Town Centre Dr,55123
44.985866,-93.570673,769656,St Paul,MN,1266 Town Centre Dr,55123
44.744172,-93.176138,854521,St Paul,MN,5480 141st St W,55124-4243
45.046239,-93.146516,854517,St Paul,MN,3470 Lexington Ave N,55126
45.048424,-93.147235,665870,St Paul,MN,3551 Lexington Ave N,55126-8017
44.3258147,-93.9557189,337977,St Peter,MN,103 S Minnesota Ave,56082
45.392398,-93.3677535,649746,St. Francis,MN,23168 Saint Francis Blvd Nw,55070-9805
44.949406,-92.845708,853961,Stillwater,MN,5863 Neal Ave N,55082
45.063856,-92.843647,162675,Stillwater,MN,7900 Neal Ave N,55082
47.512573,-92.560919,683265,Virginia,MN,5465 Mountain Iron Dr,55792
47.512959,-92.5609197,364102,Virginia,MN,5471 Mountain Iron Dr,55792
47.5157243,-92.5485211,646700,Virginia,MN,8th St S,55792
47.515735,-92.548554,853962,Virginia,MN,1010 8th St S,55792-3237
44.849356,-93.787361,771002,Waconia,MN,44w W 1st St,55387
44.849473,-93.786766,39204,Waconia,MN,44 1st St W,55387-1400
44.849439,-93.782565,38142,Waconia,MN,224 E 1st St,55387-1528
45.5533712,-94.2150258,389352,Waite Park,MN,48 Division St,56387
44.0776546,-93.5074592,331234,Waseca,MN,107 State St N,56093
45.06482,-92.982707,18052,White Bear Lake,MN,107 Wildwood Ave,55110-1624
45.0834633,-93.0101627,99869,White Bear Lake,MN,4701 Clark Ave,55110-3497
45.057232,-92.955249,21975,Willernie,MN,468 Stillwater Rd,55090
45.122928,-95.037516,306618,Willmar,MN,501 Litchfield Ave SE,56201
44.048486,-91.669067,309916,Winona,MN,1201 Gilmore Ave,55987
44.052034,-91.633913,680151,Winona,MN,117 Walnut St,55987
44.93485,-92.933619,21070,Woodbury,MN,929 Radio Dr,55125-5401
43.6155,-95.5998,439255,Worthington,MN,515 S Shore Dr,56187
45.440907,-93.5858574,47268,Zimmerman,MN,25928 E 2nd St,55398
45.443522,-93.58954,651103,Zimmerman,MN,12641 Fremont Ave,55398-9755
42.1756227,-88.3374659,201187,Algonquin,IL,3903 W Algonquin Rd,60102
41.6842658,-87.7006339,671910,Alsip,IL,W 115th St,60803
37.463166,-89.224879,93283,Anna,IL,"1000 Leigh Ave, Ste C",62906
42.4764214,-88.1074711,495,Antioch,IL,646 W IL Route 173,60002-1438
42.111364,-87.978822,119201,Arlington Heights,IL,325 E Rand Rd,60004
42.0627816,-87.9797757,182181,Arlington Heights,IL,1141 S Arlington Heights Rd,60005
41.74624,-88.23046,686099,Aurora,IL,646 S Frontenac Rd,60504
41.7588835,-88.217522,251775,Aurora,IL,4016 Fox Valley Center Dr,60504
41.7590999,-88.2450651,271964,Aurora,IL,2849 E New York St,60504
41.76043,-88.322455,258683,Aurora,IL,"380 W Galena Blvd, Ste B",60506
41.7624531,-88.3398242,330139,Aurora,IL,9 N Elmwood Dr,60506
41.8527,-88.3373,442859,Batavia,IL,203 Mill St,60510
41.8510333,-88.3056656,204988,Batavia,IL,127 State St,60510-2668
42.4278281,-87.8549308,339489,Beach Park,IL,38973 N Lewis Ave,60099-3309
38.520232,-89.956728,313570,Belleville,IL,1900 N Belt E,62221
38.536335,-90.019338,318049,Belleville,IL,4000 W Main St,62226
38.0000865,-88.920596,46555,Benton,IL,321 N Main St,62812
41.8400788,-87.8032608,31960,Berwyn,IL,2825 1/2 Harlem Ave,60402
41.850201,-87.789006,90255,Berwyn,IL,6613 Cermak Rd,60402-2314
38.901173,-90.04012,657506,Bethalto,IL,103 W Bethalto Blvd,62010
38.901076,-90.039345,684068,Bethalto,IL,113a E Bethalto Dr,62010
38.9006715,-90.0374797,359693,Bethalto,IL,147 E Bethalto Dr,62010
41.9393375,-88.1192306,236873,Bloomingdale,IL,444 W Army Trail Rd,60108-1379
40.493204,-88.981844,663064,Bloomington,IL,803 E Emerson St,61701
40.476939,-88.999548,662786,Bloomington,IL,620 W Olive St,61701
40.4737924,-88.9606543,391889,Bloomington,IL,2205 E Oakland Ave,61701
41.6772278,-87.6811639,282512,Blue Island,IL,2411 119th St,60406
41.7069016,-88.0878443,108595,Bolingbrook,IL,358 N Schmidt Rd,60439
41.1657462,-87.8752254,300446,Bourbonnais,IL,100 E John Casey Rd,60914
41.8166173,-87.8451109,97347,Brookfield,IL,8919 Ogden Ave,60513
42.1554776,-87.984809,260570,Buffalo Grove,IL,133 N Arlington Heights Rd,60089-1781
37.7265401,-89.2042297,85589,Carbondale,IL,830 E Walnut St,62901
38.097879,-88.145901,57349,Carmi,IL,1340 Il Highway 1,62821
37.741177,-89.098277,94606,Carterville,IL,S Greenbriar Rd,62918
37.74871,-89.09575,770714,Carterville,IL,701 S Greenbriar Rd,62918
42.217267,-88.254243,686139,Cary,IL,634 Northwest Hwy,60013
42.2095062,-88.2382361,336306,Cary,IL,103 1st St,60013
38.6124973,-90.0459101,321099,Caseyville,IL,2190 Patricia Ct,62232
38.522876,-89.1325848,251184,Centralia,IL,435 S Elm St,62801
40.1102372,-88.2386577,233393,Champaign,IL,102 E Green St,61820
40.1274258,-88.2749962,323607,Champaign,IL,1702 W Bradley Ave,61821
40.0982079,-88.2774692,325623,Champaign,IL,1803 W Kirby Ave,61821
39.484476,-88.1742497,279584,Charleston,IL,677 Lincoln Ave,61920
41.852308,-87.691052,308124,Chicago,IL,2600 W Cermak Rd,60064
41.8660089,-87.6391783,373962,Chicago,IL,1234 S Canal St,60607-5213
41.8063,-87.665,443112,Chicago,IL,4806 S Ashland Ave,60609
41.903702,-87.633499,728789,Chicago,IL,143 W Division St,60610
41.9038628,-87.6331128,378039,Chicago,IL,143v W Division St,60610-1915
41.954201,-87.664826,304481,Chicago,IL,1415 W Irving Park Rd Ste C,60613-1920
41.923126,-87.644782,394543,Chicago,IL,2231 N Lincoln Ave,60614-3717
41.802332,-87.590278,28477,Chicago,IL,1453 E Hyde Park Blvd,60615-3037
41.8311,-87.6183,443113,Chicago,IL,325 E 35th St,60616
41.830839,-87.617898,666695,Chicago,IL,321 E 35th St,60616
41.844188,-87.726112,26112,Chicago,IL,4039 W 26th St,60623
41.7072827,-87.6169451,443114,Chicago,IL,240 E 103rd St,60628
41.97215,-87.728387,76968,Chicago,IL,5008 N Pulaski Rd,60630-2707
41.802108,-87.723592,60266,Chicago,IL,5016 S Pulaski Rd,60632
41.940532,-87.807018,52325,Chicago,IL,3336 N Harlem Ave,60634-3601
41.79396,-87.80161,718657,Chicago,IL,5401 S Harlem Ave,60638
41.792385,-87.79287,61707,Chicago,IL,6832 W Archer Ave,60638-2312
41.9243303,-87.7421916,40569,Chicago,IL,4608 W Fullerton Ave,60639-1816
41.92474,-87.689596,312233,Chicago,IL,2455 W Fullerton Ave,60647-3101
41.9378844,-87.6489796,310004,Chicago,IL,3103 N Clark St,60657-4413
41.997547,-87.708451,97656,Chicago,IL,3144 W Devon Ave,60659
41.988885,-87.670171,61988,Chicago,IL,5912 N Clark St,60660-3208
41.7959771,-87.9545725,174031,Clarendon Hills,IL,24 S Prospect Ave,60514-1336
38.677531,-89.982413,406030,Collinsville,IL,608 Vandalia St,62234
38.4456,-90.220237,22447,Columbia,IL,1125 Columbia Ctr,62236
41.771081,-87.886799,130957,Countryside,IL,6555 Willow Springs Rd,60525
42.227587,-88.318584,197299,Crystal Lake,IL,6160 Northwest Hwy,60014
42.2195964,-88.3215369,668432,Crystal Lake,IL,35 Berkshire Dr,60014-7700
40.1361152,-87.6355409,333082,Danville,IL,714 N Gilbert St,61832
39.8464713,-88.9304067,81169,Decatur,IL,1948 E Eldorado St,62521
39.8401099,-88.9734855,87066,Decatur,IL,1135 W Wood St,62522
39.8781429,-88.9365644,90769,Decatur,IL,3030 N Woodford St,62526
41.9364218,-88.77097,31372,Dekalb,IL,901 Lucinda Ave,60115
42.0413796,-87.88499,158743,Des Plaines,IL,660 Pearson St,60016-4622
42.0316116,-87.8943,715461,Des Plaines,IL,1169 Lee St,60016-6516
42.026428,-87.8944254,158271,Des Plaines,IL,1456 Lee St,60018
41.8461395,-89.4866877,208073,Dixon,IL,122 N Peoria Ave,61021
41.6225245,-87.6048566,291987,Dolton,IL,655 E Sibley Blvd,60419
41.7864085,-88.0375065,182351,Downers Grove,IL,5531 Belmont Rd,60515-4477
38.010271,-89.236468,59580,Du Quoin,IL,11 S Washington St,62832
38.8800953,-90.1111309,360556,East Alton,IL,233 W Saint Louis Ave,62024
42.0952647,-88.2579129,209128,East Dundee,IL,541 Dundee Ave,60118
41.4896067,-90.4432577,339765,East Moline,IL,734 Avenue Of The Cities,61244
38.56451,-90.177976,401195,East St Louis,IL,1302 Camp Jackson Rd,62206
38.558472,-90.171402,842250,East St Louis,IL,"1302 Camp Jackson Rd, #1SAINT",62206-2203
38.811316,-89.954595,368567,Edwardsville,IL,120 E Vandalia St,62025
39.121977,-88.556316,62675,Effingham,IL,101 S Henrietta St,62401
42.041176,-88.27991,625286,Elgin,IL,233 Dundee Ave,60120
42.037481,-88.304321,216535,Elgin,IL,185 N Edison Ave,60123-5214
41.8687694,-87.9336655,241188,Elmhurst,IL,1036 S York Rd,60126
42.052252,-87.686718,98979,Evanston,IL,1117 Emerson St,60201
42.0389074,-87.6990875,271619,Evanston,IL,1168 Dodge Ave,60202
38.582965,-89.985312,306070,Fairview Heights,IL,5519 N Illinois St,62208
42.4007746,-88.1838939,158193,Fox Lake,IL,65 Us 12,60020
42.3018412,-89.6325604,211068,Freeport,IL,804 W Galena Ave,61032
40.9562398,-90.3832922,349387,Galesburg,IL,719 N Henderson St,61401
42.1208998,-87.7463296,131626,Glencoe,IL,67 Green Bay Rd,60022-4416
41.9360299,-88.07149,201275,Glendale Heights,IL,211 E Army Trail Rd,60139-1758
42.0701773,-87.8530462,161003,Glenview,IL,775 Milwaukee Ave,60025
38.932464,-90.192298,641738,Godfrey,IL,3304 Godfrey Rd,62035
38.936693,-90.193037,375234,Godfrey,IL,3310 Godfrey Rd,62035
38.702921,-90.142804,380402,Granite City,IL,2201 Madison Ave,62040
38.730527,-90.103495,384255,Granite City,IL,3988 Maryville Rd,62040
42.34666,-88.03322,643279,Grayslake,IL,229 Barron Blvd,60030
42.347749,-88.033084,334685,Grayslake,IL,239 Barron Blvd,60030
38.880889,-89.390562,25446,Greenville,IL,1500 S Il-127,62246
42.384661,-87.941984,649318,Gurnee,IL,1800 Nations Dr,60031
42.371145,-87.923728,687076,Gurnee,IL,720 Milwaukee Ave,60031
42.3685,-87.9245,443655,Gurnee,IL,505 N Riverside Dr,60031
42.354106,-87.937464,649889,Gurnee,IL,726 S Il Route 21,60031
37.7383495,-88.5316761,2791,Harrisburg,IL,820 E Poplar St,62946
41.9656227,-87.8071215,65871,Harwood Heights,IL,4707 N Harlem Ave,60656
37.795815,-89.027614,7864,Herrin,IL,820 S Park Ave,62948
37.804498,-89.027539,671604,Herrin,IL,210 N Park Ave,62948
41.7182548,-87.831432,131663,Hickory Hills,IL,8609 W 95th St,60457
38.758074,-89.683519,265458,Highland,IL,"12549 Il-143, Spc C",62249-1073
42.1763705,-87.8227796,106249,Highland Park,IL,1620 Deerfield Rd,60035-3708
42.1994323,-87.8080959,102215,Highwood,IL,148 Green Bay Rd,60040
42.048218,-88.105705,617751,Hoffman Estates,IL,1049 W Golf Rd,60169
41.6202,-87.9323,443707,Homer Glen,IL,14841 S Founders Crossing,60491
41.559679,-87.6652,190960,Homewood,IL,18155 Dixie Hwy,60430
42.150122,-88.433594,250420,Huntley,IL,12380 Princeton Dr,60142
39.723094,-90.242983,25516,Jacksonville,IL,901 W Morton Ave,62650
39.1184962,-90.3268427,391267,Jerseyville,IL,218 S State St,62052
41.5279848,-88.0681631,275251,Joliet,IL,559 E Cass St,60431
41.5577461,-88.1614212,210446,Joliet,IL,2007 Essington Rd,60435-1629
41.115077,-87.8437831,292237,Kankakee,IL,1735 E Maple St,60901
41.1347793,-87.8722435,293502,Kankakee,IL,60 Meadowview Ctr,60901
41.7795936,-87.8959808,271189,La Grange,IL,5501 W Plainfield Rd,60525
42.279796,-87.845411,230499,Lake Bluff,IL,30 E Scranton Ave,60044-2580
42.1903286,-88.1107073,272669,Lake Zurich,IL,850 W Main St,60047-2349
41.560531,-87.538891,196108,Lansing,IL,18401 Burnham Ave,60438
42.277941,-87.952956,713418,Libertyville,IL,115b W Rockland Rd,60048
42.2749328,-87.9516022,203245,Libertyville,IL,726 S Milwaukee Ave,60048-3225
40.1550813,-89.3623808,32510,Lincoln,IL,415 Keokuk St,62656
41.7983293,-88.0978996,245498,Lisle,IL,2801 Ogden Ave,60532-1989
39.1826275,-89.6679283,392310,Litchfield,IL,1203 W Ferdon St,62056
41.8726805,-88.0179647,129697,Lombard,IL,704 S Main St,60148-3344
41.8161464,-87.8349378,84998,Lyons,IL,8538 Ogden Ave,60534-1063
40.4610018,-90.6720109,355349,Macomb,IL,123 W Calhoun St,61455
40.195671,-88.399737,340724,Mahomet,IL,201 N Lombard St,61853
37.74082,-88.928527,11850,Marion,IL,205 W Deyoung St,62959
38.490469,-89.794333,36807,Mascoutah,IL,215 E Main St,62258
39.481548,-88.3656714,348804,Mattoon,IL,1001 Charleston Ave,61938
42.3378754,-88.274704,110631,Mchenry,IL,4005 W Kane Ave,60050
41.909198,-87.88364,10643,Melrose Park,IL,1951 N Mannheim Rd,60160
37.158505,-88.733173,120766,Metropolis,IL,501 W 10th St,62960-1509
41.6252295,-87.7337885,300607,Midlothian,IL,4659 147th St,60445
41.5379966,-87.8505154,224067,Mokena,IL,19310 La Grange Rd,60448
41.7222338,-88.3194542,328384,Montgomery,IL,1720 Douglas Rd,60538
40.612945,-89.459451,362873,Morton,IL,11 E Jackson St,61550
38.324817,-88.908387,259815,Mt Vernon,IL,734 Salem Rd,62864
38.4129247,-87.7723818,67725,Mt. Carmel,IL,620 W 9th St,62863
42.269651,-87.997346,260627,Mundelein,IL,115 W Rockland Rd,60048
42.251459,-87.996048,258077,Mundelein,IL,837 S Lake St,60060-5608
37.789142,-89.323653,13617,Murphysboro,IL,"550 E Industrial Park Rd, Unit 4",62966
41.7645039,-88.1885821,245985,Naperville,IL,2048 Aurora Ave,60540-1002
41.7817043,-88.1761275,221138,Naperville,IL,1224 W Ogden Ave Ste H,60563-3976
41.7280786,-88.1306989,289959,Naperville,IL,2035 S Washington St Ste 111,60565-2589
40.5075492,-88.9872462,324747,Normal,IL,305 W Beaufort St,61761
42.31941,-87.8634,661592,North Chicago,IL,2600 Martin Luther King Jr Dr,60064
42.1341552,-87.8220055,134514,Northbrook,IL,1022 Waukegan Rd,60062
38.59064,-89.910844,37475,O Fallon,IL,729 E Us-50,62269
38.588613,-89.92761,672329,O Fallon,IL,729 W Us-50,62269
41.7281218,-87.7411458,236329,Oak Lawn,IL,9022 S Cicero Ave,60453
41.8944957,-87.7842937,75957,Oak Park,IL,329 Chicago Ave,60302
38.738828,-88.094677,71790,Olney,IL,1003 N West St,62450
41.7027934,-88.3175485,330714,Oswego,IL,1148 Douglas Rd,60543-9040
41.378622,-88.839902,619399,Ottawa,IL,333 W Stevenson Rd,61350
41.371918,-88.830253,643211,Ottawa,IL,2727 Cherie Ln,61350
42.139365,-88.032539,279743,Palatine,IL,450 E Dundee Rd,60067
41.6672078,-87.7964851,246612,Palos Heights,IL,12321 S Harlem Ave,60463
41.701107,-87.79791,669931,Palos Hills,IL,10402 S Harlem Ave,60465
40.1126,-88.2579,444131,Paris,IL,15321 Us Highway 150,61944
42.025509,-87.851948,128551,Park Ridge,IL,1009 N Northwest Hwy,60068
40.560627,-89.625197,364152,Pekin,IL,1810 Court St,61554
40.727678,-89.574261,373324,Peoria,IL,"3320 N Prospect Rd, #b",61603
40.693435,-89.623124,249540,Peoria,IL,425 N Western Ave,61606
40.749723,-89.6346,770713,Peoria,IL,5040b N Big Hollow Rd,61615
40.750087,-89.633991,382458,Peoria,IL,5040 N Big Hollow Rd,61615
41.661404,-88.206994,274318,Plainfield,IL,24088 Pear Tree Cir,60544
39.9352998,-91.3753543,57846,Quincy,IL,2501 Broadway St,62301
39.935158,-91.367421,597891,Quincy,IL,3024 Broadway St,62301
39.9471,-91.3906,594620,Quincy,IL,1535 Spruce St,62301
40.3072013,-88.1589012,342617,Rantoul,IL,520 S Tanner St,61866
41.4842794,-87.7316262,252247,Richton Park,IL,4767 Sauk Trl,60471
41.935,-89.0344,444227,Rochelle,IL,1110 S Dement Rd,61068
41.4973876,-90.5486784,335371,Rock Island,IL,3708 14th Ave,61201
42.3035988,-89.0771243,218278,Rockford,IL,2922 N Main St,61103
42.266008,-89.0393213,203374,Rockford,IL,3750 E State St,61108
42.3184864,-89.0005595,322454,Rockford,IL,5915 E Riverside Blvd,61114
41.678734,-88.055922,257348,Romeoville,IL,1413 Sherman Rd,60446-4051
42.4286,-89.0183,444263,Roscoe,IL,5059 Edgemere Ct,61073
42.379072,-88.090713,842397,Round Lake,IL,308 W Rollins Rd,60072
42.379072,-88.090713,358013,Round Lake,IL,308 W Rollins Rd,60072
41.9174999,-88.2979086,293546,Saint Charles,IL,1450 E Main St,60174
41.9126786,-88.3320615,214234,Saint Charles,IL,1450 W Main St,60174-1679
38.625276,-88.963029,71153,Salem,IL,1340 W Main St,62881
38.6231585,-88.9598456,638798,Salem,IL,W Whittaker St,62881
42.0500852,-88.0540001,254161,Schaumburg,IL,1049 E Golf Rd,60173
42.0281179,-88.0623325,201428,Schaumburg,IL,738 E Schaumburg Rd,60194-3508
38.5484062,-89.8740543,315613,Scott Afb,IL,829 Seibert Rd,62225
38.548274,-89.870746,842249,Scott Air Force Base,IL,829 Seibert Rd,62225-1507
42.026431,-87.740699,83566,Skokie,IL,4510 Oakton St,60076-3143
41.985153,-88.342688,649576,South Elgin,IL,1944 Mcdonald Rd,60177
38.1410685,-89.7046683,43309,Sparta,IL,1353 Sparta Centre Dr,62286
38.211409,-89.682707,714289,Sparta,IL,1353a Sparta Centre Dr,62286
39.81636,-89.650367,38133,Springfield,IL,409 N Grand Ave E,62702
39.756688,-89.61843,42453,Springfield,IL,3219 Lake Plaza Dr,62703
39.7613,-89.6483,444389,Springfield,IL,3001 S 6th St,62703
41.8029687,-89.6654589,213300,Sterling,IL,2501 E Lincolnway,61081
42.0163043,-88.1447375,290083,Streamwood,IL,686 S Barrington Rd,60107-1841
41.9890391,-88.688666,266154,Sycamore,IL,418 W State St,60178
39.552102,-89.295177,18283,Taylorville,IL,106 W Park St,62568
41.60051,-87.838919,160707,Tinley Park,IL,8841 159th Pl,60477-7404
41.601671,-87.834107,842298,Tinley Park,IL,8841 W 159th St,60487
38.732287,-89.892823,52525,Troy,IL,427 Edwardsville Rd,62294
40.103225,-88.204711,396755,Urbana,IL,1106 S Vine St,61801
40.1237913,-88.2011459,401677,Urbana,IL,1108 N Cunningham Ave,61802
38.977056,-89.111744,76924,Vandalia,IL,1900 Veterans Pky,62471
38.9765011,-89.1147451,616563,Vandalia,IL,Veterans Ave,62471
40.692704,-89.484538,370673,Washington,IL,2311 Washington Rd,61571
38.3576382,-90.1531124,632811,Waterloo,IL,Illinois 3,62298
38.33785,-90.162524,675301,Waterloo,IL,215 Westview Plaza Dr,62298
42.2569239,-88.1478481,324825,Wauconda,IL,469 W Liberty St Ste B,60084-3401
42.3702376,-87.8594172,695570,Waukegan,IL,N Berwick Blvd,60085
42.370177,-87.859802,211656,Waukegan,IL,2207 Grand Ave,60085-3310
41.88178,-88.195612,228332,West Chicago,IL,560 Main St,60185
41.882176,-88.197298,638058,West Chicago,IL,543 Main St,60185
37.8925966,-88.9316901,79991,West Frankfort,IL,716 S Logan St,62896
41.8586258,-88.1158521,237657,Wheaton,IL,619 W Roosevelt Rd,60187-5059
41.8296797,-88.0890145,102667,Wheaton,IL,1231 Butterfield Rd,60187-8809
42.139772,-87.903855,635136,Wheeling,IL,450 E Dundee Rd,60090
42.1396,-87.9163,444527,Wheeling,IL,12 W Dundee Rd,60090
41.7631766,-87.9451149,180863,Willowbrook,IL,6942 Kingery Hwy,60521
42.0790619,-87.7228937,114425,Wilmette,IL,1911 Lake Ave,60091
42.0795448,-87.7226692,657485,Wilmette,IL,911 Ridge Rd,60091
41.9653466,-87.9905147,198324,Wood Dale,IL,323 W Irving Park Rd,60191-1357
41.6980799,-88.018981,114931,Woodridge,IL,10410 Woodward Ave,60517-4934
42.3251515,-88.443142,118853,Woodstock,IL,1010 N Seminary Ave,60098
41.6643626,-88.4406334,279174,Yorkville,IL,1785 Marketview Dr,60560
42.428096,-87.854922,842402,Zion,IL,38973 N Lewis Ave,60099-3309
42.460893,-87.825357,354023,Zion,IL,1828 Sheridan Rd,60099-4122
34.1181317,-93.094756,155052,Arkadelphia,AR,3120 Pine St,71923
35.7695582,-91.6392111,250637,Batesville,AR,1428 Harrison St,72501
36.4407799,-94.2384444,295142,Bella Vista,AR,2840 Bella Vista Way,72714
36.3572819,-94.227627,285695,Bentonville,AR,2800 SW 14th St,72712
35.9304087,-89.9099816,103407,Blytheville,AR,400 N 6th St,72315
34.6209053,-92.4974079,20647,Bryant,AR,2900 Horizon Dr,72022
34.945559,-92.0086289,157636,Cabot,AR,2006 S Pine St,72023
35.0922875,-92.4696264,167920,Conway,AR,2820 Prince St,72034
35.093334,-92.467575,682164,Conway,AR,1055 Sunflower Dr,72034
33.2301874,-92.6656354,156041,El Dorado,AR,1300 N West Ave,71730
36.077031,-94.1753515,365410,Fayetteville,AR,1065 N Garland Ave,72701
